"Title","URL","image URL","image2 URL","Price1","Price2","Price3","desc1","desc2","desc3","Item ID","Type","Brand","Price level","Tag ID","Gender","online Date","offline Date","Stock","Status"
"每食富 ?椒粉","http://www.fieldschina.com/zh/item-3529.html","http://www.fieldschina.com/image/product/201304/51fbe700e27f1282181.jpg","","21","21","0","红椒粉是由甜灯笼椒干制磨粉而成，是匈牙利式菜肴的经典调料之一，也常用于土豆和鸡蛋沙拉，做沙拉点缀、蛋黄酱和蘸酱，也可撒上用来装饰米饭、奶酪蛋饼、烤土豆和零食（比如薯片、玉米片等）。
","","","3529","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 姜粉","http://www.fieldschina.com/zh/item-3531.html","http://www.fieldschina.com/image/product/201304/51fbe700ea22d713166.jpg","","18","18","0","一种特殊的香料，常用于制作芥末，咖喱粉，泡菜等。
","","","3531","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 香蒜碎","http://www.fieldschina.com/zh/item-3534.html","http://www.fieldschina.com/image/product/201304/51fbe7010c57e224578.jpg","","26","26","0","每食富香蒜碎常用在埃及、中国和印度菜中。2/3汤勺大蒜粉相当于一瓣大蒜。 适用于面包、点心的配料。
","","","3534","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 大蒜粉","http://www.fieldschina.com/zh/item-3535.html","http://www.fieldschina.com/image/product/201304/51fbe70113e79629234.jpg","","25","25","0","大蒜粉常用在埃及、中国和印度菜中。2/3汤勺大蒜粉相当于一瓣大蒜。
","","","3535","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 松肉粉","http://www.fieldschina.com/zh/item-3536.html","http://www.fieldschina.com/image/product/201304/51fbe7011b67b319833.jpg","","26","26","0","为了确保松肉粉完全渗透，在肉上每间隔4厘米用刀割开小口，每500克肉撒上半勺每食富松肉粉，保证肉质更鲜美。
","","","3536","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 牛排调味粉","http://www.fieldschina.com/zh/item-3539.html","http://www.fieldschina.com/image/product/201304/51fbe70132963710338.jpg","","20","20","0","每食富牛排调味粉烤牛肉前洒上一层，香味四溢。可用于牛肉、羊肉、火腿及蔬菜等的调味。
","","","3539","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 芝麻粒","http://www.fieldschina.com/zh/item-3540.html","http://www.fieldschina.com/image/product/201304/51fbe7013ae6b932364.jpg","","28","28","0","每食富芝麻粒均采摘于一种1米高的一年生草本植物，只要碰到它的荚就会立刻裂开，里面的籽落在地上，因此被称为“公共芝麻”。常洒在面包、饼干盒馅饼上烘烤，也可用于其他菜肴上增添香气。
","","","3540","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 芫荽叶","http://www.fieldschina.com/zh/item-3542.html","http://www.fieldschina.com/image/product/201304/51fbe70149ab3512505.jpg","","35","35","0","芫荽又名胡荽，因其含有一种特殊香气，故有调味，去腥臭和增进食欲的作用。芫荽在烹调方面广泛使用，可以说是万能香料，如切碎或磨成粉末，洒在肉品、汤品、咸稀饭中可去腥膻而提味，也可卷入春卷、墨西哥饼中，或是搭配汆烫的肉类、海鲜，辟除腥味及做盘饰，做汤加上芫荽可增加汤的清香。
","","","3542","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 莳萝叶","http://www.fieldschina.com/zh/item-3543.html","http://www.fieldschina.com/image/product/201304/51fbe70150d9b893431.jpg","","30","30","0","每食富莳萝叶味道辛香甘甜，多用作食油调味，有促进消化之效用。最常见的用法是撒在鱼类冷盘及烟熏鲑鱼上，以去腥添香或做盘饰，也可加入泡菜、汤品或调味酱，或制成面包、芋头和海鲜。
","","","3543","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 欧芹碎","http://www.fieldschina.com/zh/item-3544.html","http://www.fieldschina.com/image/product/201304/51fbe70158558571434.jpg","","19","19","0","可用作意式香肠腌肉等的调味。亦可撒入腌制酱料里，或撒碎屑在煎炒蛋或乳酪上调味。适于各类面食和炒饭。
","","","3544","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"每食富 玉桂枝","http://www.fieldschina.com/zh/item-3545.html","http://www.fieldschina.com/image/product/201309/1380558642585451.jpg","","32","32","0","每食富公司（MarsterFoods）于1926年成立于澳洲，起初以辣椒粉、月桂叶和灌装芦笋进口贸易起家，经过80多年的发展，如今每食富公司生产逾500种香料调料出口到世界各国，成为名副其实的香料大王。
","","","3545","盐，胡椒和辣椒调料","杂货","","","","","","50000","1"
"安拉 儿童奶酪条","http://www.fieldschina.com/zh/item-3550.html","http://www.fieldschina.com/image/product/201304/51fbe701882ec844302.jpg","","32","29","0","安拉奶酪和奶油给你的美食烹饪带来全新的灵感。口味众多的奶酪带给你与众不同的享受。奶酪含有丰富的钙质，是人体所必需的；每天享用奶酪不但能强壮你的骨骼和牙齿，更能让你一整天都充满活力。安拉奶酪和奶油所使用的奶源均来自于丹麦，因为高品质的奶制品需要高品质的奶源。
","","","3550","奶酪类","安心乳品","","","","","","50000","1"
"小飞侠 幼滑花生酱","http://www.fieldschina.com/zh/item-3552.html","http://www.fieldschina.com/image/product/201304/51fbe7019b09a876110.jpg","","45","45","0","选用美国当地优质花生原料生产的花生酱，香味浓郁，色泽金黄，口感滑爽；含高蛋白、低脂肪、低胆固醇、低糖、富含维生素等，具有调节人体机能，预防病的作用。是一种营养健康型食品，可广泛用于糕点、饼干夹心、火锅底料,也可佐餐直接食用。
","","","3552","Savory & Sweet Spreads","杂货","","","","","","50000","1"
"小飞侠 香滑花生酱","http://www.fieldschina.com/zh/item-3553.html","http://www.fieldschina.com/image/product/201310/1381859888410093.jpg","","45","45","0","选用美国当地优质花生原料生产的花生酱，香味浓郁，色泽金黄，口感滑爽；含高蛋白、低脂肪、低胆固醇、低糖、富含维生素等，具有调节人体机能，预防病的作用。是一种营养健康型食品，可广泛用于糕点、饼干夹心、火锅底料,也可佐餐直接食用。
","","","3553","Savory & Sweet Spreads","杂货","","","","","","50000","1"
"威臣 豆油","http://www.fieldschina.com/zh/item-3554.html","http://www.fieldschina.com/image/product/201304/51fbe701a9c0b747782.jpg","","61","61","0","威臣食用油是美国第一个在零售市场售卖的品牌，而且目前仍是烹饪油市场的领导品牌。威臣豆油采用100%全天然大豆油，没有氢化，不含反式脂肪酸，色淡，风味柔和，饱和脂肪含量低，能满足日常所有烹饪要求及可以拌色拉。
","","","3554","食用油","粮油谷物","","","","","","50000","1"
"凯芙 油浸沙丁鱼","http://www.fieldschina.com/zh/item-3560.html","http://www.fieldschina.com/image/product/201304/51fbe701d537e901637.jpg","","20","20","0","本品精选大西洋新鲜沙丁鱼，味道鲜美。沙丁鱼有惊人的营养价值，一罐沙丁鱼犹如一个营养丰富的发电站，富含Omega-3s、EPA、DHA、蛋白质和钙。这些基本的脂肪酸能够帮助身体里的血液流动畅通，保持一个健康的心脏，防止患心血管疾病的可能性。每周至少吃2顿沙丁鱼是保持一个健康心脏的重要方法。
","","","3560","腌制、烟熏和鱼肉罐头","海鲜类","","","","","","50000","1"
"安拉 丹麦必奶酪","http://www.fieldschina.com/zh/item-3563.html","http://www.fieldschina.com/image/product/201304/51fbe701dcc1d450680.jpg","","46","46","0","丹麦进口的安拉 丹麦必奶酪，适合包藏在0-4℃度的环境下，源自丹麦的安拉食品,以多年制作奶酪的经验，透过高标准的质量生产体系及最贴近天然的方式,提供给消费者各式奶酪，所有的奶制品产品都以新鲜牛奶为原料。
","","","3563","奶酪类","安心乳品","","","","","","50000","1"
"安拉 刨丝马苏里拉奶酪","http://www.fieldschina.com/zh/item-3565.html","http://www.fieldschina.com/image/product/201304/51fbe701ee6ca614803.jpg","","46","46","0","丹麦进口的安拉 刨丝马苏里拉奶酪，拉丝性能好，奶香味足，主要用于披萨制作，适合包藏在0-4℃度的环境下，源自丹麦的安拉食品,以多年制作奶酪的经验，透过高标准的质量生产体系及最贴近天然的方式,提供给消费者各式奶酪，所有的奶制品产品都以新鲜牛奶为原料。
","","","3565","奶酪类","安心乳品","","","","","","50000","1"
"南非 西柚","http://www.fieldschina.com/zh/item-4104.html","http://www.fieldschina.com/image/product/201405/1400854924575073.jpg","","38","38","0","南非西柚，朱栾，果皮淡黄色，果肉颜色深一些，口味甘甜，略带酸味，后味有点苦。营养价值甚高，含有蛋白质、柠檬酸、粗纤维质、醣类、钙质、钾质、磷质、铁质等，维他命含量非常丰富。可以切半挖开或榨汁食用，制成果酱，与其他水果做成水果沙拉。
","","","4104","柑桔类","新鲜水果","","","","","","50000","1"
"韩国 延世牛奶","http://www.fieldschina.com/zh/item-3583.html","http://www.fieldschina.com/image/product/201304/51fbe70273c9c798301.jpg","","45","45","0","延世牛奶采用原奶中最高卫生等级一级原奶并添加从植物中提取的益智精华及美容精华的高品质牛奶。这款牛奶不能使用微波炉加热，因为它并非全灭菌纯奶，是保留有益真菌的营养鲜奶，如果加热会破坏营养成分，不建议加热，实在是嫌冷不能喝，可以将瓶子放到温水中泡一泡。
","","","3583","牛奶","安心乳品","","","","","","50000","1"
"Teapigs  柠檬生姜茶","http://www.fieldschina.com/zh/item-3599.html","http://www.fieldschina.com/image/product/201304/51fbe702ab0e3975528.jpg","","65","65","0","柠檬与生姜的搭配，柠檬的香气中混合着微微的姜辣，冲泡饮用，暖流全身、温中散寒、健脾暖胃。
","","","3599","茶 ","饮料","","","","","","50000","1"
"乌冬面","http://www.fieldschina.com/zh/item-3607.html","http://www.fieldschina.com/image/product/201304/51fbe702c5a75723311.jpg","","12","12","0","口感QQ的乌冬面，搭配芥辣、青葱和紫菜，加上精心调制的汤料，营养可口。同时它零脂肪、含有很多高质量的碳水化合物。
","","","3607","五谷杂粮","粮油谷物","","","","","","50000","1"
"猪骨拉面","http://www.fieldschina.com/zh/item-3608.html","http://www.fieldschina.com/image/product/201304/51fbe702cf76a888185.jpg","","12","12","0","对着一碗拉面说吃到初恋的感觉会不会夸张？FIELDS的拉面富有韧感，再配上猪骨熬制的高汤、小菜，那种美好的感觉就再次回来了。
","","","3608","五谷杂粮","粮油谷物","","","","","","50000","1"
"FIELDS 盆装有机碰碰香","http://www.fieldschina.com/zh/item-3812.html","http://www.fieldschina.com/image/product/201305/51fbe707410b7436523.jpg","","35","35","0","当你触及它的时候就会自动的散发出苹果味道的香味，很舒适，有种让人难以忘记的轻松感。碰碰香栽培很容易，碰碰香较喜光，但也能稍耐阴，室内摆放时要尽量放置在有明亮光线的地方。夏季天气炎热时则要避开直射的阳光，移到通风、凉爽的地方养护。可以提神醒脑，清热解暑，驱避蚊虫，另外碰碰香的叶片还可以泡茶泡酒、做汤，口感也非常不错。
","","","3812","新鲜西洋香草","鲜花与盆栽植物","","","","","","50000","1"
"NPG 天然鸡里脊","http://www.fieldschina.com/zh/item-3619.html","http://www.fieldschina.com/image/product/201304/51fbe70319bf8263762.jpg","","55","55","0","这是来自NPG公司管理的农场饲养的鸡，绝对不含抗生素和化学物质，你完全可以放心的食用这些真正健康美味的鸡肉，这款鸡里脊肉，鲜嫩的难以置信，可以选择煎、烤炒肉片或者制作鸡肉沙拉，都是上上之选！
","","","3619","鸡肉","NPG 天然鸡肉","","","","","","50000","1"
"NPG 天然鸡大腿","http://www.fieldschina.com/zh/item-3620.html","http://www.fieldschina.com/image/product/201304/51fbe703214cb705077.jpg","","45","45","0","这是来自NPG公司管理的农场饲养的鸡，绝对不含抗生素和化学物质，你完全可以放心的食用这些真正健康美味的鸡肉，鸡腿肉肉质颇坚硬，连皮一起摄取时，脂肪的含量稍多，也是在整只鸡中铁分含量最多的一部分。
","","","3620","鸡肉","NPG 天然鸡肉","","","","","","50000","1"
"NPG 天然鸡翅","http://www.fieldschina.com/zh/item-3624.html","http://www.fieldschina.com/image/product/201304/51fbe7033e1e4990185.jpg","","49","49","0","这是来自NPG公司管理的农场饲养的鸡，绝对不含抗生素和化学物质，你完全可以放心的食用这些真正健康美味的鸡肉，鸡翅是整个鸡身最为鲜嫩可口的部位之一，它的胶原蛋白含量丰富，对于保持皮肤光泽、增强皮肤弹性均有好处。
","","","3624","鸡肉","NPG 天然鸡肉","","","","","","50000","1"
"机灵麦片 蓝莓红豆","http://www.fieldschina.com/zh/item-3639.html","http://www.fieldschina.com/image/product/201304/51fbe70383a16300264.jpg","","35","35","0","蓝莓红豆口味是香脆的综合口味，包含了全麦颗粒、红豆泥、杏仁片及野蓝莓干。红豆本身的蛋白质、纤维和维生素，蓝莓中的抗氧化剂含量高于世界上任何其他浆果，将东西方的健康完美融合。
","","","3639","谷物早餐","粮油谷物","","","","","","50000","1"
"澎湖 海风日晒面线","http://www.fieldschina.com/zh/item-3657.html","http://www.fieldschina.com/image/product/201304/51fbe703f1f77711703.jpg","","45","45","0","澎湖本土的无农药面粉，无添加任何防腐剂及染色剂，由老师傅亲手制作.历经压、搓、揉、捏、挤、甩等繁复手续,在经澎湖的海风及日晒洗礼，打造出带有海潮咸香及日晒气息的手工面线，每一口都带有文化传承的用心极大自然的感动。
","","","3657","五谷杂粮","粮油谷物","","","","","","50000","1"
"樱花虾","http://www.fieldschina.com/zh/item-3662.html","http://www.fieldschina.com/image/product/201406/1404129882976494.jpg","","55","55","0","台湾东港樱花虾产自台湾澎湖纯天然无污染，樱花虾肉质鲜美，营养丰富，内涵人体所需要的微量元素及维生素、尼克酸等。其虾皮的营养价值更高，特别适宜于老年人和儿童食用。澎湖地处台湾海峡,是台湾唯一不受污染的海域.外海圈养,水质清澈,寒暖流交汇,营养源丰富,是台湾最佳的渔场。
","","","3662","澎湖海产","杂货","","","","","","50000","1"
"天和 有机红葡萄酒醋","http://www.fieldschina.com/zh/item-3666.html","http://www.fieldschina.com/image/product/201304/51fbe7043e80a599483.jpg","","75","75","0","进口自西班牙的有机红葡萄酒醋，可以拌生菜沙拉、给凉面调味、制作烩饭时直接加入就能为菜品增色不少。使用红酒醋调制调味汁也能做出不少人气菜品。最有趣的是用红酒醋腌制的紫甘蓝，不仅能把紫色完全褪去，还能获得比泡菜还清爽的美味，绝对是是夏季不可或缺的西式调味料。
","","","3666","醋和调味料","杂货","","","","","","50000","1"
"有机甜玉米","http://www.fieldschina.com/zh/item-3696.html","http://www.fieldschina.com/image/product/201310/1382721775644657.jpg","","26","26","0","有机甜玉米皮薄、汁多、质脆而甜，薄薄的表皮一咬就破最好方法是生吃，把玉米加入你的墨西哥调味汁里，加入橙色黄油进行烧烤，做成奶油状，或搭配鱼子酱和法式酸奶油，制成玛德琳蛋糕。
","","","3696","田园时蔬","田园时蔬，有机","","","","","","50000","1"
"花菜（白）","http://www.fieldschina.com/zh/item-3767.html","http://www.fieldschina.com/image/product/201310/1381860174328258.jpg","","15","15","0","一般情况下，只能去掉叶子后吃花菜的头部。试着把它加入咖喱，搭配辣米饭和扁豆，制成奶油烤菜，或者加入香菜烧烤，或加入巴马调料汁烘烤。富含膳食纤维，叶酸，水和维他命C，具有较高的营养密度。
","","","3767","田园时蔬","田园时蔬，有机","","","","","","50000","1"
"本杰瑞 樱桃加西亚冰激凌","http://www.fieldschina.com/zh/item-3825.html","http://www.fieldschina.com/image/product/201305/51fbe707948bf797364.jpg","","99","99","0","本杰瑞的樱桃冰激凌，采用新鲜大樱桃。让你在享受樱桃的同时还能吃到奶油的美味。
","","","3825","冰淇淋","安心乳品","","","","","","50000","1"
"星巴克 咖啡原味","http://www.fieldschina.com/zh/item-3831.html","http://www.fieldschina.com/image/product/201406/1402927439103724.JPG","","36","36","0","爱喝咖啡的人大概都听说星巴克(Starbucks)，“星巴克”是100多年前美国一个家喻户晓的小说的主人公，20世纪70年代，3个美国人把它变成一家咖啡店的招牌来推广美国精神，自那以后，一杯一杯的星巴克咖啡使整个世界为之着迷。
","","","3831","咖啡","饮料","","","","","","50000","1"
"星巴克 咖啡香草","http://www.fieldschina.com/zh/item-3833.html","http://www.fieldschina.com/image/product/201406/1402927406551625.jpg","","36","36","0","爱喝咖啡的人大概都听说星巴克(Starbucks)，“星巴克”是100多年前美国一个家喻户晓的小说的主人公，20世纪70年代，5个美国人把它变成一家咖啡店的招牌来推广美国精神，自那以后，一杯一杯的星巴克咖啡使整个世界为之着迷。
","","","3833","咖啡","饮料","","","","","","50000","1"
"丽尔泰 椰浆（罐头）17-19%","http://www.fieldschina.com/zh/item-3836.html","http://www.fieldschina.com/image/product/201305/51fbe707ba960393828.jpg","","26","26","0","椰浆不同于椰子中原有的半透明香甜味液体（椰汁），是一种烹饪原料。椰浆是选用新鲜成熟的椰子，经过削皮去壳、压榨、过滤、均质等多道程序制作而成。椰浆在马来西亚与印度尼西亚被称为“参丹”（Santan），在菲律宾被称为“咖塔”。可用来做椰香西米露，椰香咖喱蟹等东南亚风情食物。
","","","3836","调味品和酱料","杂货","","","","","","50000","1"
"丽尔泰 甜辣酱（瓶装）","http://www.fieldschina.com/zh/item-3837.html","http://www.fieldschina.com/image/product/201404/1397469070731495.jpg","","12","12","0","丽尔泰泰式甜辣酱，比一般甜辣酱更加浓郁，醇厚，辣味更香，甜味清爽不腻，两者平衡得恰到好处。清澈的橘红色中可以看到细碎的辣椒碎和蒜末，有浓浓的蒜香和水果味道。泰式辣酱的主要原料有：指天椒、蒜、鱼露、糖等，经过炮制，陈化，就成为香甜可口的泰式甜辣酱了。特别适宜用来做泰式甜辣虾，甜辣鱿鱼卷，甜辣小丸子，或者尝试做道泰式风味的鱼香肉丝。
","","","3837","调味品和酱料","杂货","","","","","","50000","1"
"丽尔泰 红咖喱酱（纸袋）","http://www.fieldschina.com/zh/item-3839.html","http://www.fieldschina.com/image/product/201305/51fbe707d10a3167737.jpg","","6","6","0","红咖喱是东南亚一带人最常食用的咖喱，味道较辣，口味较重。相较于青咖喱的清新，红咖喱更具有一种厚重的风味。色泽红艳诱人，散发着浓郁的香味，适合用来做虾，蟹，牛肉，牛腩等食材。
","","","3839","调味品和酱料","杂货","","","","","","50000","1"
"丽尔泰 青咖喱酱（纸袋）","http://www.fieldschina.com/zh/item-3840.html","http://www.fieldschina.com/image/product/201305/51fbe707d935f997429.jpg","","6","6","0","青咖喱的主要成分包括椰奶、茄子、鱼露、青柠檬和罗勒等食材。泰国咖喱分青咖喱、?咖喱、?咖喱等多个种类。其中青咖喱最辣，可与各种肉类搭配。其中最受欢迎的是牛、猪、鸡肉和鱼丸。也可以与面条和饭互相搭配。
","","","3840","调味品和酱料","杂货","","","","","","50000","1"
"丽尔泰 冬阴功酱（纸袋）","http://www.fieldschina.com/zh/item-3841.html","http://www.fieldschina.com/image/product/201305/51fbe707e1554549576.jpg","","6","6","0","冬阴功酱中主要有泰国特有的柠檬叶，香茅，辣椒，鱼露和虾，集合了酸辣甜咸和浓浓的香料味道。辛辣的底味中，透着柠檬和香茅的清新与甘爽，使得辣这种感官刺激变得细腻，丰富，多姿多彩。有了冬阴功酱，将烹调冬阴功汤变得简单，却不失冬阴功原有的滋味和特色。
","","","3841","调味品和酱料","杂货","","","","","","50000","1"
"丽尔泰 红咖喱酱（瓶装）","http://www.fieldschina.com/zh/item-3842.html","http://www.fieldschina.com/image/product/201305/51fbe707e973c225260.jpg","","16","16","0","红咖喱是东南亚一带人最常食用的咖喱，味道较辣，口味较重。相较于青咖喱的清新，红咖喱更具有一种厚重的风味。色泽红艳诱人，散发着浓郁的香味，适合用来做虾，蟹，牛肉，牛腩等食材。
","","","3842","调味品和酱料","杂货","","","","","","50000","1"
"丽尔泰 冬阴功酱（瓶装）","http://www.fieldschina.com/zh/item-3844.html","http://www.fieldschina.com/image/product/201305/51fbe70804c24525959.jpg","","16","16","0","冬阴功酱中主要有泰国特有的柠檬叶，香茅，辣椒，鱼露和虾，集合了酸辣甜咸和浓浓的香料味道。辛辣的底味中，透着柠檬和香茅的清新与甘爽，使得辣这种感官刺激变得细腻，丰富，多姿多彩。有了冬阴功酱，将烹调冬阴功汤变得简单，却不失冬阴功原有的滋味和特色。
","","","3844","调味品和酱料","杂货","","","","","","50000","1"
"格瑞斯 传统黄油味蛋糕粉?","http://www.fieldschina.com/zh/item-3860.html","http://www.fieldschina.com/image/product/201305/51fbe7087e6b3278271.jpg","","39","39","0","色泽金黄 味美香甜的黄油蛋糕在家就可轻松做得，用格瑞斯传统黄油味蛋糕粉做出的黄油蛋糕外色鲜黄内质细嫩，甜而不腻，松酥易化，闲暇之余在家自己动手做一个，轻松简单，好吃又放心。用烤箱制作方法：一袋蛋糕粉、2个鸡蛋、1/2杯牛奶在一个大碗中充分混合，搅拌1分钟。倒入烤箱专用碗中，高火烤5分钟，冷却5分钟。撒上制作好的糖衣即可。
","","","3860","烘焙用品","杂货","","","","","","50000","1"
"香嫩鳕鱼条","http://www.fieldschina.com/zh/item-3892.html","http://www.fieldschina.com/image/product/201305/51fbe7094df60455649.jpg","","30","30","0","尚料理专注于富有诚意的健康美食, 以天然的食材、大厨的精湛手艺满足您挑剔的味蕾。尚料理的香嫩鳕鱼条选野生捕获的上等鳕鱼,细心烹饪,为您奉上星级餐厅的上好美味和精湛厨艺.
","","","3892","冷冻速食","海鲜类","","","","","","50000","1"
"三文鱼酥球","http://www.fieldschina.com/zh/item-3893.html","http://www.fieldschina.com/image/product/201305/51fbe7095554b478632.jpg","","38","38","0","尚料理的三文鱼酥球选野生捕获的三文鱼,为您的餐 桌奉上健康的爱心美食,让您在忙碌之余,与家人享用健康而富有诚意的美食。尚料理选用的三文鱼栖息于北太平洋洁净的冰海深处,是公认的口感营养上乘的三文鱼品种。
","","","3893","冷冻速食","海鲜类","","","","","","50000","1"
"普娜 天然矿泉水 250毫升*6","http://www.fieldschina.com/zh/item-3898.html","http://www.fieldschina.com/image/product/201308/1375970861234478.jpg","","59","48","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3898","矿泉水","饮料","","","","","","50000","1"
"普娜 天然矿泉水 750毫升*12","http://www.fieldschina.com/zh/item-3904.html","http://www.fieldschina.com/image/product/201308/1375970912227725.jpg","","238","238","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3904","矿泉水","饮料","","","","","","50000","1"
"普娜 天然矿泉水","http://www.fieldschina.com/zh/item-3905.html","http://www.fieldschina.com/image/product/201305/51fbe709b0bf7973255.jpg","","26","20","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3905","矿泉水","饮料","","","","","","50000","1"
"普娜 天然矿泉水 1000毫升*12","http://www.fieldschina.com/zh/item-3906.html","http://www.fieldschina.com/image/product/201308/1375970924839862.jpg","","290","230","0","普娜矿泉水于15世纪首次在托斯卡纳山脉被人们发现，独特的地理位置赋予其细腻柔滑的口感，就连最挑剔的美食家也不禁对其称赞有加。该产品晶莹剔透，给人以清新和绵软的感觉。入口之后，口感适中，清爽，健体，绵软持久且不带苦味，最适合于佐餐略带刺激性的特色新鲜菜肴。普娜矿泉水不仅是橡木桶陈酿的白葡萄酒、沁爽且果味十足的葡萄酒、轻盈的年轻桃红酒以及果味丰富的甜起泡酒的完美搭配之选，与口味稍重的菜肴一起享用也十分理想。
","","","3906","矿泉水","饮料","","","","","","50000","1"
"圣培露 充气天然矿泉水 250毫升*24","http://www.fieldschina.com/zh/item-3909.html","http://www.fieldschina.com/image/product/201308/1375975864882087.jpg","","200","200","0","圣培露充气天然矿泉水是一种高品质天然矿泉水，最初于13世纪发现于意大利的阿尔卑斯山区，该产品色泽晶莹剔透，带有独特的小气泡和淡淡的矿物芬芳。其独特构成为您带来前所未有的味觉享受。
","","","3909","矿泉水","饮料","","","","","","50000","1"
"圣培露 充气天然矿泉水 500毫升*24","http://www.fieldschina.com/zh/item-3912.html","http://www.fieldschina.com/image/product/201308/1375975893291354.jpg","","325","325","0","圣培露充气天然矿泉水是一种高品质天然矿泉水，最初于13世纪发现于意大利的阿尔卑斯山区，该产品色泽晶莹剔透，带有独特的小气泡和淡淡的矿物芬芳。其独特的构成为您带来前所未有的味觉享受。
","","","3912","矿泉水","饮料","","","","","","50000","1"
"圣培露 充气天然矿泉水","http://www.fieldschina.com/zh/item-3913.html","http://www.fieldschina.com/image/product/201305/51fbe709ee19d334999.jpg","","20","20","0","圣培露充气天然矿泉水是一种高品质天然矿泉水，最初于13世纪发现于意大利的阿尔卑斯山区，该产品色泽晶莹剔透，带有独特的小气泡和淡淡的矿物芬芳。其独特构成为您带来前所未有的味觉享受。
","","","3913","矿泉水","饮料","","","","","","50000","1"
"圣培露 充气天然矿泉水 750毫升*12","http://www.fieldschina.com/zh/item-3914.html","http://www.fieldschina.com/image/product/201308/1375976781371400.jpg","","236","236","0","圣培露充气天然矿泉水是一种高品质天然矿泉水，最初于13世纪发现于意大利的阿尔卑斯山区，该产品色泽晶莹剔透，带有独特的小气泡和淡淡的矿物芬芳。其独特构成为您带来前所未有的味觉享受。
","","","3914","矿泉水","饮料","","","","","","50000","1"
"圣培露 充气天然矿泉水 1000毫升*12","http://www.fieldschina.com/zh/item-3916.html","http://www.fieldschina.com/image/product/201308/1375975916694619.jpg","","280","280","0","圣培露充气天然矿泉水是一种高品质天然矿泉水，最初于13世纪发现于意大利的阿尔卑斯山区，该产品色泽晶莹剔透，带有独特的小气泡和淡淡的矿物芬芳。其独特的构成为您带来前所未有的味觉享受。
","","","3916","矿泉水","饮料","","","","","","50000","1"
"圣培露 含气果汁（柠檬味）200ml*24","http://www.fieldschina.com/zh/item-3922.html","http://www.fieldschina.com/image/product/201308/1376920955141981.jpg","","270","270","0","圣培露是意大利知名的水品牌，从13世纪开始，就在阿尔卑斯山下打基础，以顶级的品质享誉世界，常被推荐。这款含气果汁选用新鲜柠檬，低温压榨出鲜美无比，精心调制而成，圣培露含气柠檬果汁饮料，天然纯正，芳香宜人。
","","","3922","新鲜果汁","饮料","","","","","","50000","1"
"圣培露 含气果汁（橙味）200ml*6","http://www.fieldschina.com/zh/item-3923.html","http://www.fieldschina.com/image/product/201310/1381401460223902.jpg","","69","69","0","圣培露是意大利知名的水品牌，从13世纪开始，就在阿尔卑斯山下打基础，以顶级的品质享誉世界，常被推荐。这款含气果汁选用新鲜压榨的果汁混合以气泡水和糖分制成，圣培露橙味果汁碳酸饮料，甜蜜橙味，天然纯粹芳香宜人。
","","","3923","新鲜果汁","饮料","","","","","","50000","1"
